Time,Time Code,Country,Country Code,Access to clean fuels and technologies for cooking (% of population) [EG.CFT.ACCS.ZS],Access to electricity (% of population) [EG.ELC.ACCS.ZS],Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+) [FX.OWN.TOTL.ZS],Adequacy of social insurance programs (% of total welfare of beneficiary households) [per_si_allsi.adq_pop_tot],Adequacy of social safety net programs (% of total welfare of beneficiary households) [per_sa_allsa.adq_pop_tot],Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households) [per_lm_alllm.adq_pop_tot],"Adjusted net enrollment rate, primary (% of primary school age children) [SE.PRM.TENR]",Adjusted net national income (annual % growth) [NY.ADJ.NNTY.KD.ZG],Adjusted savings: carbon dioxide damage (% of GNI) [NY.ADJ.DCO2.GN.ZS],Adjusted savings: consumption of fixed capital (current US$) [NY.ADJ.DKAP.CD],Adjusted savings: gross savings (% of GNI) [NY.ADJ.ICTR.GN.ZS],"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]",Adolescents out of school (% of lower secondary school age) [SE.SEC.UNER.LO.ZS],Adults (ages 15+) and children (ages 0-14) newly infected with HIV [SH.HIV.INCD.TL],Agricultural land (sq. km) [AG.LND.AGRI.K2],Age dependency ratio (% of working-age population) [SP.POP.DPND],"Agriculture, forestry, and fishing, value added (current US$) [NV.AGR.TOTL.CD]","Air transport, passengers carried [IS.AIR.PSGR]",Arable land (% of land area) [AG.LND.ARBL.ZS],"Armed forces personnel, total [MS.MIL.TOTL.P1]",Arms exports (SIPRI trend indicator values) [MS.MIL.XPRT.KD],Arms imports (SIPRI trend indicator values) [MS.MIL.MPRT.KD],"Average working hours of children, study and work, ages 7-14 (hours per week) [SL.TLF.0714.SW.TM]",Bank capital to assets ratio (%) [FB.BNK.CAPA.ZS],Benefit incidence of social insurance programs to poorest quintile (% of total social insurance benefits) [per_si_allsi.ben_q1_tot],"Binding coverage, all products (%) [TM.TAX.MRCH.BC.ZS]","Cause of death, by injury (% of total) [SH.DTH.INJR.ZS]","Cause of death, by non-communicable diseases (% of total) [SH.DTH.NCOM.ZS]","Central government debt, total (current LCU) [GC.DOD.TOTL.CN]","Charges for the use of intellectual property, payments (BoP, current US$) [BM.GSR.ROYL.CD]","Charges for the use of intellectual property, receipts (BoP, current US$) [BX.GSR.ROYL.CD]",Children (0-14) living with HIV [SH.HIV.0014],"Children in employment, total (% of children ages 7-14) [SL.TLF.0714.ZS]","Children in employment, wage workers (% of children in employment, ages 7-14) [SL.WAG.0714.ZS]","Claims on central government, etc. (% GDP) [FS.AST.CGOV.GD.ZS]",CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],CO2 emissions (kg per 2015 US$ of GDP) [EN.ATM.CO2E.KD.GD],Commercial service exports (current US$) [TX.VAL.SERV.CD.WT],Commercial service imports (current US$) [TM.VAL.SERV.CD.WT],Completeness of birth registration (%) [SP.REG.BRTH.ZS],Compensation of employees (current LCU) [GC.XPN.COMP.CN],"Condom use, population ages 15-24, female (% of females ages 15-24) [SH.CON.1524.FE.ZS]","Condom use, population ages 15-24, male (% of males ages 15-24) [SH.CON.1524.MA.ZS]","Computer, communications and other services (% of commercial service imports) [TM.VAL.OTHR.ZS.WT]",Consumption of iodized salt (% of households) [SN.ITK.SALT.ZS],Consumer price index (2010 = 100) [FP.CPI.TOTL],"Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]","Contributing family workers, total (% of total employment) (modeled ILO estimate) [SL.FAM.WORK.ZS]",Cost of business start-up procedures (% of GNI per capita) [IC.REG.COST.PC.ZS],"Cost to export, border compliance (US$) [IC.EXP.CSBC.CD]","Cost to import, border compliance (US$) [IC.IMP.CSBC.CD]",Coverage of social insurance programs (% of population) [per_si_allsi.cov_pop_tot],Coverage of social insurance programs in poorest quintile (% of population) [per_si_allsi.cov_q1_tot],Coverage of social insurance programs in richest quintile (% of population) [per_si_allsi.cov_q5_tot],Coverage of social safety net programs (% of population) [per_sa_allsa.cov_pop_tot],Coverage of unemployment benefits and ALMP (% of population) [per_lm_alllm.cov_pop_tot],CPIA building human resources rating (1=low to 6=high) [IQ.CPA.HRES.XQ],CPIA business regulatory environment rating (1=low to 6=high) [IQ.CPA.BREG.XQ],CPIA debt policy rating (1=low to 6=high) [IQ.CPA.DEBT.XQ],CPIA economic management cluster average (1=low to 6=high) [IQ.CPA.ECON.XQ],CPIA efficiency of revenue mobilization rating (1=low to 6=high) [IQ.CPA.REVN.XQ],CPIA equity of public resource use rating (1=low to 6=high) [IQ.CPA.PRES.XQ],CPIA financial sector rating (1=low to 6=high) [IQ.CPA.FINS.XQ],CPIA fiscal policy rating (1=low to 6=high) [IQ.CPA.FISP.XQ],CPIA gender equality rating (1=low to 6=high) [IQ.CPA.GNDR.XQ],CPIA macroeconomic management rating (1=low to 6=high) [IQ.CPA.MACR.XQ],CPIA policies for social inclusion/equity cluster average (1=low to 6=high) [IQ.CPA.SOCI.XQ],CPIA policy and institutions for environmental sustainability rating (1=low to 6=high) [IQ.CPA.ENVR.XQ],CPIA property rights and rule-based governance rating (1=low to 6=high) [IQ.CPA.PROP.XQ],CPIA public sector management and institutions cluster average (1=low to 6=high) [IQ.CPA.PUBS.XQ],CPIA quality of budgetary and financial management rating (1=low to 6=high) [IQ.CPA.FINQ.XQ],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]",CPIA trade rating (1=low to 6=high) [IQ.CPA.TRAD.XQ],CPIA structural policies cluster average (1=low to 6=high) [IQ.CPA.STRC.XQ],CPIA social protection rating (1=low to 6=high) [IQ.CPA.PROT.XQ],CPIA quality of public administration rating (1=low to 6=high) [IQ.CPA.PADM.XQ],"Current education expenditure, total (% of total expenditure in public institutions) [SE.XPD.CTOT.ZS]",Customs and other import duties (current LCU) [GC.TAX.IMPT.CN],Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Diabetes prevalence (% of population ages 20 to 79) [SH.STA.DIAB.ZS],"Droughts, floods, extreme temperatures (% of population, average 1990-2009) [EN.CLC.MDAT.ZS]",Ease of doing business rank (1=most business-friendly regulations) [IC.BUS.EASE.XQ],"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative) [SE.TER.CUAT.ST.ZS]",Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate) [SL.EMP.1524.SP.ZS]",Expenditure on tertiary education (% of government expenditure on education) [SE.XPD.TERT.ZS],Export volume index (2015 = 100) [TX.QTY.MRCH.XD.WD],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]",Firms with female participation in ownership (% of firms) [IC.FRM.FEMO.ZS],Firms with female top manager (% of firms) [IC.FRM.FEMM.ZS],Fixed broadband subscriptions (per 100 people) [IT.NET.BBND.P2],Fixed telephone subscriptions (per 100 people) [IT.MLT.MAIN.P2],Forest area (% of land area) [AG.LND.FRST.ZS],GDP (constant LCU) [NY.GDP.MKTP.KN],Gini index [SI.POV.GINI],Human capital index (HCI) (scale 0-1) [HD.HCI.OVRL],Households and NPISHs Final consumption expenditure (current LCU) [NE.CON.PRVT.CN],Import volume index (2015 = 100) [TM.QTY.MRCH.XD.WD],Imports of goods and services (annual % growth) [NE.IMP.GNFS.KD.ZG],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],"Imports of goods and services (BoP, current US$) [BM.GSR.GNFS.CD]","Imports of goods, services and primary income (BoP, current US$) [BM.GSR.TOTL.CD]","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24) [SH.HIV.INCD.YG.P3]",Individuals using the Internet (% of population) [IT.NET.USER.ZS],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]","Insurance and financial services (% of service exports, BoP) [BX.GSR.INSF.ZS]","Internally displaced persons, new displacement associated with conflict and violence (number of cases) [VC.IDP.NWCV]","Labor force with advanced education, female (% of female working-age population with advanced education) [SL.TLF.ADVN.FE.ZS]",Labor force with advanced education (% of total working-age population with advanced education) [SL.TLF.ADVN.ZS],"Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Literacy rate, adult female (% of females ages 15 and above) [SE.ADT.LITR.FE.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Manufactures exports (% of merchandise exports) [TX.VAL.MANF.ZS.UN],Manufactures imports (% of merchandise imports) [TM.VAL.MANF.ZS.UN],Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Military expenditure (current LCU) [MS.MIL.XPND.CN],"Mortality rate, neonatal (per 1,000 live births) [SH.DYN.NMRT]"
2015,YR2015,New Caledonia,NCL,..,100,..,..,..,..,..,..,..,988307940.7,..,20.999,..,..,1840.3,49.11843809,167191625.3,..,0.326586433,..,..,..,..,..,..,..,..,..,..,1321244.979,314995.2465,..,..,..,..,..,..,365918889.3,1152644840,..,..,..,..,57.06592884,..,106.3447581,..,0.569036506,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.145,..,100,2.08,..,..,19.56351225,27.45943922,45.87089716,..,..,..,6.14189E+11,100,..,41.97762981,3733722612,3869782397,..,74.00175279,0.570508141,..,0.25092599,..,..,..,46.05721771,128247,..,77.2804878,59.04597412,56.45810955,1219000000,2689000000,..,..,..
2015,YR2015,New Zealand,NZL,100,100,..,..,..,..,97.73031,4.199300582,0.652001254,25068777349,21.46574915,18.869,2.441289902,200,107120,52.84742747,7961784550,14385078,1.815350727,8950,1000000,90000000,..,..,..,99.98,5.757402163,89.93336684,1.09643E+11,837125959.2,369228462.1,..,..,..,5.453904598,7.003340999,0.181289394,14992159670,11866898760,..,19708530000,..,..,35.96201976,..,107.9432939,..,0.849873185,0.3,337,366.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2391140000,9.28344345,..,..,..,30.24875069,..,52.854,25.56619,100,1.99,..,..,31.60595915,40.29983074,37.3955034,2.5534E+11,..,..,1.46456E+11,100,2.273994208,26.9624814,47810013991,59625278875,0.03,85.2,0.292704628,1.04561723,3.126351159,..,80.39,83.28,47.46714419,2535320,..,81.61243902,19.79241384,75.16915646,34355000000,36554000000,0.988586445,2487629500,3.1
2015,YR2015,Nicaragua,NIC,50.6,83.24255371,..,..,..,..,..,9.329893863,1.493781785,1081039560,24.42497091,93.552,..,660,50730,57.52898553,2055116797,..,12.48961276,12000,..,14000000,..,7.669686967,..,100,8.915550125,79.09849115,..,1200000,..,500,..,..,10.4737967,0.839345518,0.414425831,1158200000,978700000,..,20546940000,..,..,23.09185654,..,136.877626,..,9.311704424,72.2,80,329.7778,..,..,..,..,..,3.5,3.5,4.5,4.16667,4,4,3,4,4,4,3.7,3.5,3,3.3,3.5,3,4.5,3.66667,3.5,3,..,2316630000,7.96303272,..,..,..,..,..,46.953,..,100,2.48,..,..,1.846569665,5.62056826,32.47074954,1.70132E+11,..,..,2.45126E+11,100,12.0028119,58.11013296,7411800000,7924300000,0.25,19.7042915,3.997379967,8.319311694,0.478697942,..,..,..,38.13268101,2784302,82.77935028,72.983,43.69242731,68.83438964,4839000000,7060000000,0.775537372,2696600000,11.6
2015,YR2015,Niger,NER,1.9,16.6,..,..,..,..,62.49335,6.14094023,0.722014005,239293302.2,23.03256868,177.002,69.63287354,1200,456950,106.2693908,3139219008,15243,13.26280887,10700,..,10000000,..,..,..,96.81,9.708361173,27.60834913,..,..,676.5765992,3700,..,..,0.203479729,0.104907442,0.218052334,218697787,966246002.8,..,..,..,..,30.15786934,..,104.198578,14.7,33.31035495,67.8,390.7778,761.5,..,..,..,..,..,3.5,3.5,4,3.833333333,3.5,4,3,3.5,2.5,4,3.3,3.5,3,3.2,3.5,3,4,3.5,3,3,88.09973145,..,5.34745932,..,..,..,..,..,61.585,13.50337,100,7.211,..,..,0.135074685,0.546499018,0.901397332,5.72522E+12,..,..,3.85515E+12,100,7.364886819,30.45906041,2949496578,3206540545,0.05,2.476219975,-0.57609037,..,2.133869551,47000,..,..,41.72924322,7529178,..,61.083,9.48428787,72.90252429,1087000000,2490000000,..,..,33.8
2015,YR2015,Nigeria,NGA,5.6,52.5,..,29.28754862,2.18968244,..,..,..,0.780559886,45612568323,17.40788994,114.982,..,110000,677370,89.89683484,1.01721E+11,4613169,39.63349693,200000,..,192000000,..,12.37567547,1.983838838,20.08,7.850963651,25.67903071,..,252840000,..,180000,..,..,2.646881334,0.585591675,0.218540707,2673338418,18286128187,..,..,..,..,19.10955945,..,158.9348464,..,0.547481566,31.2,785.7143,1076.786,2.707068899,1.162463385,6.368587856,3.764285524,..,3.5,3.5,4.5,3.83333,3,3.5,3.5,3.5,3,3.5,3.5,3.5,2.5,2.8,3,3,3.5,3.5,4,2.5,..,..,3.58194995,..,..,..,..,..,23.009,..,100,5.616,..,..,0.008526282,0.101717005,24.64228071,6.97807E+13,35.9,..,..,100,..,..,71947444729,85585966970,0.84,24.5,9.00943498,..,9.388194336,737000,..,..,45.91586333,60960864,..,51.841,8.585842997,62.0175925,50216000000,44700000000,0.417636538,3.97497E+11,37.2
2015,YR2015,North Macedonia,MKD,73.3,99.90327454,..,..,..,..,91.7157,5.791885283,2.643431674,1746724262,29.61184459,17.278,..,..,12620,42.52830119,978967653.6,..,16.41554322,15600,..,..,..,10.18179301,..,100,2.836701341,95.34250983,..,56157840,9247096,..,..,..,8.504182543,3.449913198,0.70963146,1524445538,1121166564,..,25008938340,..,..,54.79017494,..,109.6991667,..,7.813391334,0.2,102.5,150,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4157499849,6.34227896,..,..,..,..,..,17.285,..,100,1.49,..,..,17.28783536,17.60008008,39.42902458,4.23249E+11,35.6,..,3.84798E+11,100,9.94522592,64.96044397,6536685820,7021046392,..,70.38020308,-0.299920476,1.185979633,0.170508625,..,80.497,80.449,39.56439412,950079,..,75.40243902,81.95754891,61.41551094,4536000000,6427000000,0.993427692,5552800000,8.1
2015,YR2015,Northern Mariana Islands,MNP,..,100,..,..,..,..,..,..,..,..,..,40.192,..,..,17,41.66322911,..,..,0.543478261,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,..,42.70683698,64.10869565,825000000,..,..,529000000,100,26.07913669,69.78021978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2000000,472000000,..,..,..
2015,YR2015,Norway,NOR,100,100,..,..,..,..,99.77225,-0.737312213,0.341727568,68896641505,34.18854112,4.519,0.260969996,200,9860.3,52.10991208,5751865247,..,2.210190457,24950,217000000,143000000,..,..,..,100,5.391181373,87.18646953,..,569367271.7,509698555.7,..,..,..,-11.1454506,7.764858661,0.103794442,41605497171,47159327896,..,1.85465E+11,..,..,43.20296314,..,108.5874581,..,0.189964518,0.9,125,125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.71576691,3068000000,10.13146877,..,..,..,36.51887131,..,50.375,25.905,100,1.72,..,..,39.50519001,18.19740303,33.24564399,3.13018E+12,27.5,..,1.35427E+12,100,1.882821248,31.85666781,1.23615E+11,1.49627E+11,0.03,96.81032569,2.171136654,0.462395984,6.944280071,..,84.212,85.015,47.14171617,2762042,..,82.30487805,21.79324081,78.644416,1.03915E+11,76424000000,1.498123273,46894000000,1.6
2015,YR2015,Oman,OMN,100,100,..,..,..,..,97.56094,4.018294717,3.189899078,12484558592,23.12455136,17.365,0.200760007,200,14340,32.97925292,1361508453,6365784,0.168529887,47000,..,151000000,..,..,..,100,11.67531253,78.4870923,..,..,..,100,..,..,-10.65148722,16.73078428,0.891004869,3395474523,10214896930,..,..,..,..,34.2191027,..,109.4067887,..,0.8015742,3.3,241.1429,353.5714,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.65752935,..,..,..,..,..,33.216,..,100,2.959,..,..,5.465549095,10.1920912,0.009693053,32967900000,..,..,10914400000,100,-0.349503116,46.7243584,36778576072,39697307798,0.11,73.53,0.065290133,0.38169974,1.212927828,..,..,..,13.42517859,2259888,86.03720856,77.687,14.77828329,68.99145462,31927000000,29007000000,9.571167303,2896650000,5
2015,YR2015,Pakistan,PAK,41.8,90.9774704,..,32.47232074,5.702304464,..,61.53027,5.370810762,2.14593341,11775153199,16.04457628,47.579,..,..,362020,73.40754717,69780052451,8467827,39.43545039,935800,..,771000000,..,6.983169255,1.652274752,98.71,7.341534547,56.77994139,..,180000000,15000000,2000,..,..,26.42318979,0.778086203,0.547240749,3459000000,8215000000,..,..,..,..,28.84966525,..,145.2824826,..,22.02298393,14.3,308.4286,307.5714,5.935106521,1.538972849,11.9091702,10.3594674,..,3,3,3.5,3.33333,3,3.5,3.5,3,2.5,3.5,3.1,3,2.5,3.1,3.5,3,3.5,3.33333,3.5,3.5,..,..,2.45764362,..,..,..,..,..,37.623,22.78857,100,3.904,..,..,0.849981024,1.676831669,5.101442507,3.07065E+13,31.3,..,2.46873E+13,100,-0.994809862,16.71361359,48622000000,54278000000,..,11,2.529328173,4.496388854,2.747159573,..,39.106,69.013,22.55761711,67587826,..,65.697,75.91690097,56.85029665,22089000000,44168000000,2.985381321,9.76968E+11,45.2
2015,YR2015,Palau,PLW,47.2,99.50200653,..,..,..,..,..,..,2.415756026,31445472.62,..,36.109,..,..,43,38.84207241,8183800,..,0.652173913,..,..,..,..,..,..,..,..,..,177991821,..,..,..,..,..,..,11.29032258,0.716329058,161940447,51294727.47,..,37582847,..,..,20.36993833,..,117.9036145,..,..,3.3,505,605,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14133487.03,11.07734013,..,..,..,..,..,..,..,100,2.21,..,..,6.878723165,40.48555693,89.10869565,289541400,..,..,..,100,..,..,209475588.9,239417446,..,..,0.949040644,16.8596156,0.430317061,..,..,..,..,..,96.34014893,..,84.78154943,54.65024292,6000000,150000000,..,..,10.5
2015,YR2015,Panama,PAN,100,91.60385895,..,27.5556144,8.082488751,..,87.74289,..,0.734721914,3212525731,33.76784952,86.428,8.86386013,..,22230,54.71293785,1507000000,12193261,7.62277388,22050,..,..,..,10.16602664,0.961586007,93.87,9.412066415,75.30935816,..,57000000,5900000,..,..,..,-4.976248945,2.681231882,0.196146181,11758000000,4739100000,..,2226250504,..,..,19.52058408,..,119.6363946,50.8,4.347214463,6.7,270,490,18.00074479,4.489320196,30.22213349,63.81897562,0.698266729,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,390672436.1,7.18962574,..,..,..,..,..,38.13,..,100,2.564,..,..,7.989895626,15.67906582,57.62155963,58564771900,50.8,..,27871100000,100,..,52.25154275,27365600000,32602900000,..,51.20542499,0.13639971,11.9026605,12.38970123,..,81.521,84.264,39.53359254,1813736,..,77.468,14.06105952,82.50391362,11348000000,22504000000,..,0,9.5
2015,YR2015,Papua New Guinea,PNG,8.7,18.4109211,..,..,..,..,..,..,1.061385501,1518400295,..,61.956,..,3200,13220,64.73575639,3792245229,1679156,0.706620148,1900,..,..,..,13.30859685,..,..,7.481312166,59.35419627,17966880000,..,..,3100,..,..,13.96881189,0.733652654,0.293217873,108803966.5,1956382391,..,2133755177,..,..,70.25638672,..,127.8093691,..,23.12175857,17.3,660,790,..,..,..,..,..,2.5,3,3.5,3,3.5,3.5,3.5,2.5,2.5,3,2.6,2,2,2.9,3,3,4,3.5,2.5,3,..,249078124.6,1.81881714,..,..,..,..,..,33.803,..,100,3.558,46.5,13.8,0.172767788,1.727677883,79.54869253,57749000000,..,..,..,100,..,..,4819979344,6290999087,0.53,7.9,5.995957781,..,4.135335781,..,..,..,47.42839019,2626351,..,64.701,..,..,8453000000,2551000000,0.459900166,276400000,23.8
2015,YR2015,Paraguay,PRY,65.1,99.331532,..,30.17348912,14.31484856,..,..,2.124642411,0.635194145,2420187764,23.4960655,76.163,..,900,169381.4,56.44835554,3418513027,452004,12.25270576,25450,..,..,..,69.27441953,0.264154197,100,12.0612958,72.97708021,..,18500000,..,500,..,..,-6.701948581,1.030681699,0.175842182,1716193642,1644193351,..,1.62169E+13,..,..,10.91788547,..,124.8283499,..,7.982794283,58,815,500,5.294666615,0.191677361,15.35679372,63.30507493,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.67242E+12,6.69165802,..,..,..,14.52064991,..,48.157,..,100,2.645,..,..,3.482304001,5.581997264,44.0446514,1.85502E+14,47.6,..,1.2018E+14,100,-2.988069012,32.18040683,11842713515,13272236776,0.23,49.71630466,3.129002745,9.987131654,0.798116998,..,84.593,86.945,40.43602706,2916241,94.87442017,73.191,10.02637144,75.73080177,8357000000,10291000000,1.067449349,2.0119E+12,11.8
2015,YR2015,Peru,PER,75.3,93.852179,..,21.9400996,11.01472946,..,96.4863,2.595325396,1.034803025,14810269065,21.27887569,61.571,..,4000,246958.04,57.02340038,13372842124,13877662,3.255807031,158000,..,201000000,10.97533282,8.606216204,0.653403997,100,10.42928617,70.42886575,1.38203E+11,421403538.3,13684929,1500,22.56657224,..,-11.59198699,1.776300578,0.287421731,5606170636,8163542722,..,23092669057,..,..,32.4924475,88.1,117.6898696,74.6,14.35622411,9.7,630,700,10.37631476,1.036015304,23.69289125,57.82512999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.82533264,1774534430,4.98142099,..,..,..,20.87702942,..,56.485,16.08268,100,2.338,..,..,6.510380044,9.480033823,57.18322656,4.82506E+11,43.4,..,3.94789E+11,100,0.972106435,23.8754434,45658502484,54503827041,0.09,40.85260091,3.398091947,7.316391064,2.678479567,..,79.802,85.864,45.42760006,16688971,91.24652863,75.621,12.30293321,76.2572515,33545000000,37924000000,1.745080549,10547546054,8.2
2015,YR2015,Philippines,PHL,42.9,89.08,..,10.36578974,5.458817425,..,95.57779,6.950433007,1.130454563,28881573204,31.98010667,52.717,8.053765297,10000,125270,59.42296953,33698317641,37023422,18.74769427,165500,..,153000000,..,8.385505401,0.989234647,61.85,7.057177131,67.21609198,..,612611626,11191903.05,500,..,..,9.048174458,1.077253514,0.362187618,29047366367,23355452661,..,6.64425E+11,..,..,29.15454682,..,115.4295041,..,10.2163416,20.5,456.0048,689.5,8.922149458,3.269439215,17.89502877,33.83040867,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.67534E+11,3.8982749,..,..,..,..,..,36.943,..,100,2.951,69.2,29.9,2.81467687,3.128937484,23.52399638,1.49909E+13,44.6,..,1.01057E+13,100,15.00894042,31.93353487,90116539579,97762166322,0.25,36.9,0.674192537,..,1.833298547,288000,57.01,63.16,39.40790731,42622144,98.24175262,71.268,84.16836031,73.74472608,58827000000,74750000000,1.08846304,1.51777E+11,14.2
2015,YR2015,Poland,POL,100,100,..,78.67522598,13.12378398,24.95621601,..,5.914990955,2.188790592,55174161008,19.8634843,12.792,4.202990055,..,143710,43.90836032,11942432683,4448883,35.5563539,172700,2000000,140000000,..,9.369575568,8.419943947,100,4.78514009,90.37621855,..,2431000000,415000000,..,..,..,11.19334146,7.610021183,0.605890926,44077000000,31896000000,..,87582700000,..,..,51.34186105,..,108.126742,..,2.955129383,12.2,0,0,43.9165017,41.54022253,42.72375582,31.34959188,1.791577001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.62841797,..,6.39477158,..,..,..,..,..,25.978,25.2831,100,1.32,..,..,18.84553338,23.48355177,30.76521114,1.79847E+12,31.8,..,1.05957E+12,100,5.577796986,45.36848245,2.16409E+11,2.46085E+11,..,67.99698716,-0.874125874,0.772958969,2.489270386,..,78.464,80.547,45.06580806,18332404,..,77.45121951,78.75416555,77.31939286,1.99124E+11,1.96473E+11,2.14054583,38497096000,2.9
2015,YR2015,Portugal,PRT,100,100,..,..,..,..,97.59877,2.52731548,0.893308657,34378847170,16.07602365,8.239,0.256639987,1200,36387.8,53.34584015,4186166618,12706909,11.68007196,73600,7000000,1000000,..,7.169370133,..,100,4.453650156,86.2288184,..,700149438.1,80679035.48,..,..,..,16.40921787,4.812853275,0.250016968,27481382208,13908612255,..,16057813600,..,..,40.34126281,..,107.0426324,..,0.505291214,2.2,0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.24771881,..,9.31645775,..,..,..,18.18252945,..,22.812,18.30429,100,1.31,..,..,30.31409388,45.17896787,36.15499489,1.79713E+11,35.5,..,1.1781E+11,100,8.049890803,39.87577894,79107217694,94159250597,0.16,68.63286148,0.487938624,0.9647448,1.839373638,..,82.192,82.351,48.81261826,5204013,..,81.12439024,74.95347239,67.08392854,55047000000,66914000000,1.326558396,2384000000,2.1
2015,YR2015,Puerto Rico,PRI,..,100,..,..,..,..,83.68389,..,0.208576573,13134333173,..,34.471,5.986100197,..,1830,53.02415091,854900000,..,5.907553551,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.450635185,1.3,385.7143,385.7143,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.384,..,..,1.3365,..,..,20.14136478,23.24930268,55.67981962,10324600000,..,..,61640500000,..,..,41.68569922,..,..,..,63.46633538,..,17.55622495,..,..,52.42,58.99,42.28261667,1158495,..,79.695,..,..,..,..,..,..,..
2015,YR2015,Qatar,QAT,100,100,..,..,..,..,96.17885,..,1.863788554,26884550047,46.59614886,10.735,6.746829987,100,710,17.48568392,260916291.2,25263224,1.610095735,11800,..,520000000,..,..,..,100,22.33821987,71.97918372,..,..,..,..,..,..,22.46038434,35.29042195,0.526841371,14102747253,28390109890,100,..,..,..,21.27443391,..,112.3947523,..,0.003308111,5.1,381.6667,557.7778,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.6881299,..,..,..,..,..,70.756,..,100,1.864,..,..,9.84745543,19.04630757,0,6.49325E+11,..,..,1.3123E+11,100,..,36.64612641,59271428571,70630219780,0.09,92.88482645,1.814077239,0.248491193,3.687556101,..,59.72,83.31,13.41842396,1816808,..,80.064,11.37009463,78.6638578,77971000000,32610000000,..,..,3.9
